,userID,rating,area
1558,1056602,4.0,경기도 남양주시
1559,1056801,4.0,경기도 김포시
1560,1056802,4.0,충청남도 태안군
1561,1056802,4.0,전라북도 군산시
1562,1056802,4.0,경상남도 거제시
1575,1057003,4.0,제주특별자치도 서귀포시
1582,1057401,5.0,강원도 속초시
1585,1057603,4.0,경기도 수원시
1589,1057701,4.0,부산광역시 해운대구
1590,1057701,4.0,울산광역시 울주군
1591,1057701,4.0,경상북도 포항시
1593,1057802,4.0,경기도 광주시
1594,1057802,4.0,경기도 가평군
1595,1057802,4.0,강원도 원주시
1596,1057802,4.0,충청북도 충주시
1597,1057802,4.0,전라남도 광양시
1602,1058104,4.0,부산광역시 해운대구
1603,1058105,4.0,부산광역시 해운대구
1604,1058104,4.0,울산광역시 남구
1605,1058101,4.0,강원도 원주시
1606,1058101,4.0,충청북도 괴산군
1607,1058101,4.0,충청북도 괴산군
1608,1058101,4.0,전라남도 여수시
1609,1058101,4.0,전라남도 광양시
1610,1058101,4.0,전라남도 구례군
1611,1058101,4.0,경상북도 경주시
1612,1058105,4.0,경상북도 경주시
1613,1058101,4.0,경상남도 거제시
1614,1058101,4.0,경상남도 거제시
1615,1058101,4.0,경상남도 창원시
1616,1058101,4.0,경상남도 의령군
1617,1058101,4.0,경상남도 함안군
1618,1058101,4.0,경상남도 남해군
1619,1058101,4.0,경상남도 남해군
1620,1058101,4.0,경상남도 산청군
1621,1058101,4.0,경상남도 함양군
1622,1058101,4.0,경상남도 합천군
1623,1058602,4.0,부산광역시 중구
1624,1058604,4.0,대구광역시 동구
1625,1058603,5.0,강원도 강릉시
1626,1058603,4.0,전라남도 순천시
1627,1058604,4.0,경상남도 밀양시
1628,1058602,4.0,경상남도 거제시
1629,1058603,4.0,경상남도 남해군
1633,1058802,4.0,제주특별자치도 서귀포시
1636,1059301,4.0,부산광역시 서구
1637,1059301,4.0,부산광역시 강서구
1638,1059301,4.0,부산광역시 강서구
1639,1059301,4.0,부산광역시 강서구
1640,1059301,4.0,부산광역시 강서구
1641,1059301,4.0,부산광역시 강서구
1642,1059302,4.0,전라남도 순천시
1643,1059302,5.0,경상북도 울릉군
1644,1059302,5.0,경상북도 울릉군
1645,1059302,4.0,경상남도 거제시
1646,1059602,5.0,강원도 속초시
1647,1059602,4.0,경상북도 경주시
1648,1059604,4.0,경상남도 양산시
1649,1059604,4.0,경상남도 양산시
1651,1059701,4.0,부산광역시 해운대구
1652,1059704,5.0,부산광역시 해운대구
1653,1059701,4.0,부산광역시 금정구
1654,1059702,4.0,경상남도 진주시
1655,1059702,4.0,경상남도 통영시
1656,1059704,4.0,경상남도 김해시
1657,1059701,4.0,경상남도 양산시
1672,1060402,5.0,경기도 수원시
1673,1060402,5.0,경기도 수원시
1674,1060402,4.0,전라남도 곡성군
1675,1060402,4.0,경상북도 청도군
1676,1060402,4.0,경상남도 거제시
1680,1060501,4.0,부산광역시 해운대구
1681,1060502,5.0,강원도 삼척시
1682,1060502,5.0,강원도 삼척시
1683,1060502,4.0,충청남도 공주시
1684,1060501,4.0,경상북도 청도군
1685,1060501,4.0,경상북도 성주군
1686,1060501,4.0,경상남도 통영시
1687,1060501,4.0,경상남도 밀양시
1688,1060501,4.0,경상남도 함안군
1695,1060802,4.0,부산광역시 해운대구
1696,1060804,4.0,부산광역시 해운대구
1697,1060804,4.0,부산광역시 해운대구
1698,1060802,4.0,울산광역시 중구
1699,1060803,4.0,경상북도 경주시
1700,1060802,4.0,제주특별자치도 서귀포시
1701,1060802,4.0,제주특별자치도 서귀포시
1704,1060903,4.0,서울특별시 마포구
1705,1060904,4.0,서울특별시 마포구
1706,1060902,4.0,울산광역시 남구
1707,1060903,4.0,경기도 남양주시
1708,1060902,4.0,충청남도 공주시
1709,1060902,4.0,전라남도 여수시
1710,1060903,4.0,전라남도 순천시
1711,1060902,4.0,전라남도 화순군
1712,1060902,4.0,경상북도 구미시
1713,1060902,4.0,경상북도 청도군
1714,1060902,4.0,경상남도 통영시
1715,1060902,4.0,경상남도 통영시
1716,1060902,4.0,경상남도 양산시
1717,1060902,4.0,경상남도 창원시
1718,1060902,5.0,제주특별자치도 서귀포시
1720,1061003,4.0,서울특별시 동대문구
1721,1061003,4.0,서울특별시 동대문구
1725,1061101,4.0,경상남도 양산시
1726,1061101,5.0,경상남도 양산시
1727,1061101,5.0,경상남도 양산시
1729,1061201,4.0,부산광역시 부산진구
1730,1061201,4.0,경기도 고양시
1731,1061201,4.0,경상북도 경주시
1732,1061201,4.0,경상북도 영덕군
1733,1061201,4.0,경상남도 밀양시
1734,1061201,4.0,경상남도 밀양시
1735,1061201,4.0,경상남도 밀양시
1736,1061201,4.0,경상남도 거제시
1737,1061201,4.0,경상남도 양산시
1738,1061201,4.0,경상남도 양산시
1739,1061201,4.0,경상남도 창원시
1742,1061302,4.0,경상남도 산청군
1749,1061602,4.0,대전광역시 유성구
1750,1061602,4.0,대전광역시 유성구
1751,1061602,5.0,경기도 수원시
1752,1061602,5.0,경기도 수원시
1753,1061605,4.0,경상북도 경주시
1759,1061904,4.0,부산광역시 해운대구
1764,1062003,4.0,경상북도 청도군
1765,1062003,4.0,경상북도 청도군
1775,1062504,4.0,부산광역시 중구
1776,1062504,4.0,경상북도 안동시
1779,1062702,4.0,서울특별시 강남구
1780,1062703,4.0,부산광역시 영도구
1781,1062703,4.0,전라북도 전주시
1782,1062702,3.0,경상남도 양산시
1786,1062903,3.0,부산광역시 영도구
1791,1063003,4.0,부산광역시 기장군
1792,1063005,4.0,경상남도 양산시
1793,1063003,4.0,경상남도 창원시
1797,1063105,4.0,경상남도 창원시
1801,1063201,4.0,서울특별시 동작구
1802,1063201,5.0,서울특별시 동작구
1803,1063201,4.0,서울특별시 강남구
1804,1063201,4.0,경기도 고양시
1805,1063201,4.0,경기도 고양시
1806,1063201,4.0,경기도 고양시
1807,1063201,4.0,경기도 고양시
1808,1063201,4.0,경기도 고양시
1809,1063201,4.0,경기도 고양시
1810,1063401,3.0,부산광역시 서구
1817,1063802,4.0,전라북도 부안군
1822,1064602,3.0,대구광역시 달성군
1823,1064602,4.0,경상북도 경주시
1824,1064602,4.0,경상남도 남해군
1826,1065102,5.0,강원도 영월군
1827,1065102,4.0,충청북도 단양군
1828,1065102,4.0,경상북도 구미시
1829,1065102,4.0,경상북도 포항시
1830,1065102,4.0,경상북도 경주시
1844,1065601,5.0,전라남도 해남군
1854,1066403,4.0,서울특별시 강남구
1855,1066403,4.0,서울특별시 강남구
1858,1066501,3.0,울산광역시 울주군
1863,1066802,4.0,경상남도 김해시
1866,1066901,4.0,강원도 정선군
1867,1066901,4.0,경상북도 울진군
1868,1067002,4.0,강원도 속초시
1869,1067002,4.0,강원도 속초시
1870,1067002,5.0,경상북도 문경시
1872,1067102,4.0,부산광역시 영도구
1875,1067303,4.0,부산광역시 기장군
1876,1067303,4.0,경상남도 창원시
1880,1067602,4.0,전라남도 여수시
1882,1067703,4.0,경상남도 산청군
1886,1068102,4.0,서울특별시 종로구
1887,1068102,4.0,서울특별시 종로구
1888,1068102,4.0,경상남도 진주시
1889,1068102,4.0,경상남도 창녕군
1891,1068201,4.0,경상북도 포항시
1892,1068202,4.0,경상북도 경주시
1894,1068501,4.0,전라남도 여수시
1897,1068601,4.0,충청남도 금산군
1898,1068601,4.0,충청남도 금산군
1899,1068601,4.0,충청남도 금산군
1900,1068601,4.0,충청남도 금산군
1901,1068601,4.0,충청남도 금산군
1902,1068601,4.0,충청남도 금산군
1903,1068601,4.0,충청남도 금산군
1904,1068601,4.0,충청남도 금산군
1905,1068601,4.0,충청남도 금산군
1906,1068601,4.0,충청남도 금산군
1907,1068601,4.0,충청남도 금산군
1908,1068601,4.0,충청남도 금산군
1909,1068602,5.0,경상남도 거제시
1910,1068602,4.0,경상남도 거제시
1911,1068602,4.0,경상남도 양산시
1912,1068802,4.0,충청남도 논산시
1913,1068802,4.0,충청남도 금산군
1914,1068802,4.0,충청남도 금산군
1915,1068802,4.0,경상북도 포항시
1916,1068802,4.0,경상남도 창원시
1920,1069001,5.0,경상남도 거제시
1930,1070102,4.0,서울특별시 강서구
1931,1070102,4.0,경상북도 김천시
1932,1070102,4.0,경상북도 김천시
1933,1070103,4.0,경상남도 남해군
1943,1070703,4.0,강원도 삼척시
1944,1070702,4.0,경상남도 양산시
1945,1070702,4.0,경상남도 양산시
1946,1070702,4.0,경상남도 양산시
1949,1070804,4.0,부산광역시 해운대구
1950,1070804,4.0,경기도 수원시
1951,1070804,5.0,경상북도 경주시
1960,1071302,3.0,대전광역시 중구
1961,1071302,3.0,대전광역시 중구
1962,1071303,4.0,강원도 동해시
1963,1071303,4.0,강원도 동해시
1964,1071302,4.0,강원도 동해시
1965,1071302,4.0,전라북도 부안군
1966,1071302,3.0,경상북도 영천시
1969,1071601,4.0,부산광역시 금정구
1970,1071601,4.0,전라남도 구례군
1971,1071601,4.0,경상북도 청도군
1972,1071601,3.0,경상남도 밀양시
1974,1071701,4.0,부산광역시 강서구
1975,1071702,3.0,부산광역시 기장군
1976,1071702,4.0,경상북도 청도군
1977,1071701,4.0,경상남도 통영시
1978,1071701,4.0,경상남도 거제시
1979,1071701,4.0,경상남도 거제시
1983,1071802,4.0,제주특별자치도 서귀포시
1989,1071901,4.0,부산광역시 강서구
1990,1071901,4.0,부산광역시 기장군
1991,1071901,4.0,경기도 수원시
1992,1071901,4.0,경기도 수원시
1993,1071901,4.0,전라남도 곡성군
1994,1071901,4.0,전라남도 고흥군
1995,1071901,4.0,경상북도 경주시
1996,1071901,4.0,경상북도 경주시
1997,1071901,4.0,경상남도 통영시
1998,1071901,4.0,경상남도 밀양시
1999,1071901,4.0,경상남도 거제시
2003,1072102,4.0,경상남도 김해시
2004,1072102,4.0,경상남도 거제시
2005,1072102,4.0,경상남도 합천군
2009,1072203,4.0,경기도 포천시
2010,1072203,4.0,경상남도 거제시
2014,1072304,4.0,전라남도 순천시
2015,1072304,4.0,경상북도 청도군
2016,1072301,4.0,경상남도 밀양시
2017,1072304,5.0,경상남도 양산시
2020,1072402,4.0,울산광역시 울주군
2021,1072402,4.0,충청북도 괴산군
2022,1072402,4.0,충청남도 아산시
2023,1072402,4.0,전라남도 여수시
2024,1072402,4.0,경상북도 포항시
2025,1072402,4.0,경상북도 영주시
2026,1072402,4.0,경상남도 양산시
2031,1072602,4.0,경상북도 포항시
2032,1072602,4.0,경상북도 안동시
2033,1072602,4.0,경상북도 울진군
2035,1072703,4.0,강원도 평창군
2036,1072703,4.0,경상남도 거제시
2037,1072703,4.0,경상남도 거제시
2038,1072703,4.0,경상남도 거제시
2041,1072801,4.0,경기도 수원시
2047,1073002,4.0,전라북도 무주군
2048,1073002,4.0,경상북도 경주시
2052,1073102,4.0,부산광역시 금정구
2053,1073102,4.0,부산광역시 금정구
2057,1073301,4.0,부산광역시 동구
2058,1073301,4.0,부산광역시 동구
2059,1073302,4.0,부산광역시 연제구
2060,1073403,3.0,경상북도 구미시
2061,1073403,4.0,경상북도 영주시
2062,1073402,4.0,경상북도 청송군
2063,1073401,4.0,경상북도 울진군
2069,1073904,4.0,경상북도 경주시
2070,1073904,4.0,경상남도 통영시
2071,1073904,4.0,제주특별자치도 서귀포시
2078,1074302,4.0,강원도 양양군
2079,1074302,4.0,경상남도 산청군
2081,1074402,4.0,울산광역시 울주군
2082,1074402,4.0,충청북도 제천시
2083,1074402,4.0,전라북도 익산시
2084,1074402,4.0,전라북도 익산시
2085,1074402,4.0,전라남도 보성군
2086,1074402,4.0,경상남도 밀양시
2088,1074502,4.0,전라남도 순천시
2089,1074502,4.0,전라남도 순천시
2102,1074802,4.0,부산광역시 영도구
2103,1074802,4.0,충청북도 괴산군
2104,1074802,4.0,전라남도 보성군
2105,1074802,4.0,경상북도 문경시
2106,1074802,4.0,경상북도 청도군
2107,1074802,4.0,경상남도 하동군
2109,1074903,4.0,경상북도 경주시
2110,1074903,4.0,경상남도 거제시
2111,1074903,4.0,경상남도 거제시
2112,1074903,4.0,경상남도 거제시
2116,1075001,4.0,강원도 삼척시
2117,1075001,4.0,경상북도 경주시
2118,1075103,3.0,서울특별시 종로구
2119,1075103,4.0,경기도 가평군
2120,1075101,4.0,경상북도 영덕군
2121,1075102,4.0,경상북도 청도군
2126,1075402,4.0,충청북도 단양군
2127,1075402,4.0,전라남도 담양군
2128,1075401,4.0,경상북도 경주시
2129,1075402,4.0,경상남도 거제시
2132,1075502,4.0,울산광역시 중구
2133,1075502,4.0,울산광역시 동구
2134,1075502,4.0,울산광역시 울주군
2135,1075502,4.0,전라북도 전주시
2136,1075502,4.0,전라남도 순천시
2137,1075502,4.0,경상북도 문경시
2138,1075502,4.0,경상남도 밀양시
2139,1075502,4.0,경상남도 거제시
2140,1075502,4.0,경상남도 하동군
2144,1075903,5.0,서울특별시 종로구
2145,1075903,3.0,울산광역시 울주군
2146,1075903,4.0,경기도 과천시
2157,1076205,4.0,부산광역시 부산진구
2158,1076204,4.0,부산광역시 해운대구
2159,1076205,4.0,대구광역시 달서구
2160,1076204,4.0,울산광역시 남구
2161,1076205,4.0,강원도 춘천시
2162,1076203,4.0,강원도 삼척시
2163,1076205,4.0,경상북도 경주시
2164,1076204,4.0,경상남도 양산시
2165,1076205,4.0,경상남도 양산시
2170,1076402,4.0,경상남도 진주시
2171,1076402,4.0,경상남도 산청군
2172,1076501,4.0,광주광역시 남구
2173,1076602,4.0,부산광역시 남구
2175,1076701,4.0,경상북도 경주시
2176,1076701,4.0,경상남도 거제시
2178,1076903,4.0,경기도 용인시
2179,1076903,4.0,경상남도 통영시
2180,1076901,4.0,경상남도 거제시
2181,1076902,4.0,경상남도 함안군
2183,1077101,3.0,경상북도 의성군
2184,1077103,3.0,경상남도 거제시
2190,1077503,4.0,경상남도 양산시
2194,1077602,4.0,제주특별자치도 서귀포시
2195,1077602,4.0,제주특별자치도 서귀포시
2197,1077701,4.0,강원도 강릉시
2198,1077701,4.0,강원도 강릉시
2201,1077802,3.0,경상북도 안동시
2202,1077802,3.0,경상북도 청도군
2205,1077902,3.0,부산광역시 해운대구
2206,1077902,3.0,부산광역시 해운대구
2207,1077901,4.0,부산광역시 기장군
2208,1077902,4.0,부산광역시 기장군
2209,1077903,3.0,울산광역시 울주군
2210,1077902,4.0,경기도 수원시
2211,1077902,3.0,전라북도 완주군
2212,1077902,3.0,전라남도 광양시
2213,1077903,4.0,경상북도 경주시
2214,1077901,3.0,경상남도 통영시
2215,1077902,3.0,경상남도 거제시
2216,1077902,3.0,경상남도 거제시
2217,1077903,3.0,경상남도 거제시
2218,1077903,4.0,경상남도 거제시
2219,1077903,4.0,경상남도 거제시
2220,1077901,3.0,경상남도 함안군
2221,1077902,4.0,경상남도 함안군
2222,1077901,4.0,경상남도 남해군
2223,1077901,4.0,경상남도 남해군
2224,1077902,4.0,경상남도 남해군
2225,1077902,4.0,제주특별자치도 서귀포시
2230,1078101,3.0,전라북도 남원시
2231,1078101,4.0,전라북도 완주군
2232,1078101,3.0,전라북도 순창군
2240,1078403,4.0,경상북도 경주시
2246,1078804,4.0,경상북도 경주시
2247,1078802,3.0,경상북도 군위군
2248,1078804,4.0,경상남도 거제시
2249,1078901,3.0,경상남도 양산시
2254,1079701,4.0,대구광역시 동구
2255,1079801,4.0,부산광역시 기장군
2256,1079801,4.0,대구광역시 남구
2257,1079801,4.0,충청북도 보은군
2258,1079801,3.0,충청북도 괴산군
2259,1079801,3.0,경상북도 경주시
2260,1079801,4.0,경상북도 경주시
2261,1079801,4.0,경상북도 경주시
2262,1079801,4.0,경상북도 칠곡군
2263,1079902,3.0,경상북도 군위군
2264,1079902,5.0,경상북도 칠곡군
2266,1080102,3.0,경상북도 경산시
2270,1080301,3.0,경상북도 구미시
2271,1080301,4.0,경상북도 청송군
2272,1080301,4.0,경상북도 영덕군
2273,1080301,4.0,경상남도 합천군
2280,1080801,4.0,경상북도 군위군
2281,1080801,4.0,경상북도 칠곡군
2282,1080801,4.0,경상북도 칠곡군
2284,1080902,3.0,인천광역시 연수구
2285,1080901,4.0,강원도 삼척시
2286,1080901,4.0,경상북도 경주시
2287,1080901,4.0,경상남도 남해군
2288,1081101,3.0,경상북도 영천시
2289,1081102,3.0,경상북도 영천시
2290,1081101,3.0,경상북도 경산시
2291,1081101,4.0,경상북도 영덕군
2292,1081101,3.0,경상북도 청도군
2293,1081102,4.0,경상북도 울진군
2294,1081201,4.0,경상북도 영덕군
2295,1081304,3.0,경상북도 포항시
2306,1081802,4.0,부산광역시 기장군
2307,1081802,5.0,충청북도 단양군
2312,1082004,4.0,경상북도 포항시
2313,1082002,3.0,경상북도 군위군
2314,1082004,3.0,경상북도 영덕군
2322,1082302,4.0,경상북도 경산시
2323,1082301,4.0,경상남도 거제시
2328,1082602,4.0,경상북도 경주시
2330,1082702,3.0,부산광역시 해운대구
2331,1082702,4.0,제주특별자치도 서귀포시
2333,1082903,3.0,대구광역시 서구
2334,1082902,3.0,대구광역시 남구
2335,1082903,3.0,경상북도 영천시
2336,1082902,4.0,경상북도 청도군
